### CO2sensors_ESP1a5c94
Server time;Sensor time;CO2 concentration;Temperature;Humidity
YYYY-MM-DD HH:MM:SS;YYYY-MM-DD HH:MM:SS+XX;ppm;degC;%
2022-02-13 18:19:31;2022-02-13 18:21:03+01;920;25.1;37.0
2022-02-13 18:24:49;2022-02-13 18:26:21+01;921;24.8;37.7
2022-02-13 18:30:06;2022-02-13 18:31:38+01;918;24.5;38.4
2022-02-13 18:35:24;2022-02-13 18:36:56+01;920;24.3;39.0
2022-02-13 18:40:42;2022-02-13 18:42:14+01;923;24.1;39.5
2022-02-13 18:46:00;2022-02-13 18:47:33+01;920;23.8;40.0
2022-02-13 18:51:18;2022-02-13 18:52:50+01;917;23.6;40.6
2022-02-13 18:56:36;2022-02-13 18:58:09+01;902;23.4;40.6
2022-02-13 19:01:54;2022-02-13 19:03:26+01;888;23.3;40.5
2022-02-13 19:07:12;2022-02-13 19:08:44+01;876;22.9;40.8
2022-02-13 19:12:29;2022-02-13 19:14:02+01;895;22.8;40.9
2022-02-13 19:17:47;2022-02-13 19:19:19+01;958;22.8;41.3
2022-02-13 19:23:05;2022-02-13 19:24:37+01;1037;22.8;42.2
2022-02-13 19:28:22;2022-02-13 19:29:55+01;1107;22.8;42.7
2022-02-13 19:33:40;2022-02-13 19:35:12+01;1126;22.8;43.0
2022-02-13 19:38:58;2022-02-13 19:40:31+01;1136;23.0;42.9
2022-02-13 19:44:16;2022-02-13 19:45:49+01;1162;23.0;43.3
2022-02-13 19:49:34;2022-02-13 19:51:07+01;1313;22.8;44.3
2022-02-13 19:54:52;2022-02-13 19:56:25+01;1282;22.8;43.2
2022-02-13 22:10:01;2022-02-13 22:11:34+01;885;22.8;37.9
2022-02-13 22:20:59;2022-02-13 22:22:31+01;905;23.4;37.0
2022-02-13 22:26:17;2022-02-13 22:27:49+01;921;23.0;38.3
2022-02-13 22:31:35;2022-02-13 22:33:08+01;923;22.7;39.2
2022-02-13 22:35:00;2022-02-13 22:36:33+01;969;23.8;36.8
2022-02-13 22:35:23;2022-02-13 22:36:56+01;960;23.8;36.9
2022-02-13 22:36:15;2022-02-13 22:37:48+01;953;23.8;36.7
2022-02-13 22:36:43;2022-02-13 22:38:16+01;947;23.8;36.8
2022-02-13 22:37:48;2022-02-13 22:39:21+01;988;23.8;36.7
2022-02-13 22:38:16;2022-02-13 22:39:49+01;947;23.8;36.8
2022-02-13 22:38:39;2022-02-13 22:40:12+01;943;23.7;36.9
2022-02-13 22:39:02;2022-02-13 22:40:34+01;940;23.7;37.0
2022-02-13 22:39:24;2022-02-13 22:40:57+01;935;23.7;37.1
2022-02-13 22:39:47;2022-02-13 22:41:20+01;938;23.6;37.2
2022-02-13 22:40:10;2022-02-13 22:41:42+01;936;23.6;37.3
2022-02-13 22:40:33;2022-02-13 22:42:05+01;939;23.6;37.4
2022-02-13 22:40:55;2022-02-13 22:42:28+01;945;23.6;37.5
2022-02-13 22:41:18;2022-02-13 22:42:51+01;945;23.5;37.5
2022-02-13 22:41:41;2022-02-13 22:43:13+01;951;23.5;37.5
2022-02-13 22:42:03;2022-02-13 22:43:36+01;949;23.5;37.6
2022-02-13 22:42:26;2022-02-13 22:43:59+01;951;23.4;37.7
2022-02-13 22:42:49;2022-02-13 22:44:21+01;946;23.4;37.7
2022-02-13 22:43:12;2022-02-13 22:44:44+01;945;23.4;37.9
2022-02-13 22:43:34;2022-02-13 22:45:07+01;948;23.4;37.9
2022-02-13 22:43:57;2022-02-13 22:45:29+01;949;23.4;37.9
2022-02-13 22:44:20;2022-02-13 22:45:52+01;946;23.3;38.0
2022-02-13 22:44:42;2022-02-13 22:46:16+01;946;23.3;38.1
2022-02-13 22:45:05;2022-02-13 22:46:38+01;947;23.2;38.1
2022-02-13 22:45:28;2022-02-13 22:47:01+01;946;23.2;38.2
2022-02-13 22:45:51;2022-02-13 22:47:24+01;947;23.2;38.3
2022-02-13 22:46:13;2022-02-13 22:47:47+01;946;23.2;38.3
2022-02-13 22:46:36;2022-02-13 22:48:09+01;944;23.2;38.3
2022-02-13 22:46:59;2022-02-13 22:48:32+01;943;23.2;38.5
2022-02-13 22:47:21;2022-02-13 22:48:55+01;942;23.1;38.5
2022-02-13 22:47:44;2022-02-13 22:49:17+01;943;23.1;38.5
2022-02-13 22:48:07;2022-02-13 22:49:40+01;944;23.1;38.7
2022-02-13 22:48:58;2022-02-13 22:50:32+01;983;23.8;37.0
2022-02-13 22:49:29;2022-02-13 22:51:02+01;1004;23.9;37.0
2022-02-13 22:49:57;2022-02-13 22:51:30+01;980;23.8;37.1
2022-02-13 22:50:20;2022-02-13 22:51:53+01;971;23.8;37.1
2022-02-13 22:50:43;2022-02-13 22:52:15+01;970;23.8;37.2
2022-02-13 22:51:06;2022-02-13 22:52:38+01;957;23.7;37.2
2022-02-13 22:51:28;2022-02-13 22:53:01+01;964;23.7;37.3
2022-02-13 22:51:51;2022-02-13 22:53:23+01;959;23.7;37.4
2022-02-13 22:54:59;2022-02-13 22:56:32+01;965;23.8;37.5
2022-02-13 22:55:27;2022-02-13 22:57:00+01;995;23.8;37.2
2022-02-13 22:55:50;2022-02-13 22:57:23+01;979;23.8;37.1
2022-02-13 22:56:13;2022-02-13 22:57:45+01;974;23.8;37.3
2022-02-13 22:56:36;2022-02-13 22:58:08+01;972;23.8;37.4
2022-02-13 22:56:58;2022-02-13 22:58:32+01;979;23.7;37.5
2022-02-13 22:57:21;2022-02-13 22:58:54+01;977;23.7;37.5
2022-02-13 22:57:44;2022-02-13 22:59:17+01;981;23.7;37.6
2022-02-13 22:58:07;2022-02-13 22:59:40+01;975;23.7;37.6
2022-02-13 22:58:29;2022-02-13 23:00:03+01;973;23.7;37.7
2022-02-13 22:58:52;2022-02-13 23:00:25+01;971;23.6;37.7
2022-02-13 23:07:51;2022-02-13 23:09:24+01;995;23.5;38.1
2022-02-14 08:03:45;2022-02-14 08:05:19+01;447;21.8;24.4
2022-02-14 08:09:50;2022-02-14 08:11:25+01;1031;21.7;33.4
2022-02-14 08:15:08;2022-02-14 08:16:43+01;840;22.1;34.9
2022-02-14 08:20:27;2022-02-14 08:22:01+01;928;22.3;37.4
2022-02-14 08:25:45;2022-02-14 08:27:19+01;947;22.4;39.2
2022-02-14 08:31:03;2022-02-14 08:32:38+01;996;22.5;42.6
2022-02-14 08:55:23;2022-02-14 08:56:57+01;1053;24.2;38.6
2022-02-14 09:00:41;2022-02-14 09:02:15+01;1024;24.1;39.6
2022-02-14 10:45:58;2022-02-14 10:47:33+01;1204;26.9;37.1
2022-02-14 11:04:01;2022-02-14 11:05:36+01;1232;26.4;38.1
2022-02-14 11:09:19;2022-02-14 11:10:53+01;1230;26.1;38.3
2022-02-14 17:18:20;2022-02-14 18:19:56+02;1221;24.0;41.7
2022-02-14 23:00:05;2022-02-15 00:01:42+02;1138;22.9;43.7
2022-02-14 23:05:23;2022-02-15 00:06:59+02;1137;23.1;43.3
2022-02-14 23:10:41;2022-02-15 00:12:18+02;1144;23.2;43.8
2022-02-14 23:18:56;2022-02-15 00:20:33+02;1162;24.0;41.0
2022-02-14 23:24:15;2022-02-15 00:25:51+02;1156;23.8;41.8
2022-02-15 09:19:44;2022-02-15 10:21:22+02;2025;23.1;46.6
2022-02-15 09:25:02;2022-02-15 10:26:40+02;2023;23.2;46.5
2022-02-15 09:30:19;2022-02-15 10:31:57+02;640;22.3;36.4
2022-02-15 09:39:12;2022-02-15 10:40:51+02;560;23.0;35.8
2022-02-15 09:44:30;2022-02-15 10:46:09+02;572;23.3;37.1
2022-02-15 09:49:49;2022-02-15 10:51:26+02;600;23.5;38.1
2022-02-15 10:01:13;2022-02-15 10:02:51+01;686;24.0;38.3
2022-02-15 10:06:31;2022-02-15 10:08:09+01;706;23.7;39.6
2022-02-15 10:11:49;2022-02-15 10:13:27+01;728;23.3;41.0
2022-02-15 10:25:05;2022-02-15 10:26:43+01;783;24.2;40.1
2022-02-15 10:30:23;2022-02-15 10:32:02+01;804;23.9;40.7
2022-02-15 10:35:41;2022-02-15 10:37:19+01;802;23.6;42.0
2022-02-15 10:40:59;2022-02-15 10:42:37+01;825;23.3;43.0
2022-02-15 10:46:17;2022-02-15 10:47:55+01;826;23.2;43.2
2022-02-15 10:51:35;2022-02-15 10:53:13+01;945;23.3;43.4
2022-02-15 10:56:53;2022-02-15 10:58:31+01;533;23.7;35.2
2022-02-15 11:02:11;2022-02-15 11:03:49+01;438;23.2;33.3
2022-02-15 11:07:29;2022-02-15 11:09:08+01;483;22.5;36.9
2022-02-15 11:46:23;2022-02-15 11:48:01+01;660;23.4;39.4
2022-02-15 11:51:41;2022-02-15 11:53:19+01;666;23.6;40.0
2022-02-15 11:56:59;2022-02-15 11:58:37+01;725;23.6;40.7
2022-02-15 12:02:17;2022-02-15 12:03:55+01;764;23.3;41.6
2022-02-15 12:11:45;2022-02-15 12:13:24+01;809;24.3;39.7
2022-02-15 12:28:16;2022-02-15 12:29:55+01;841;24.3;39.9
2022-02-15 12:43:04;2022-02-15 12:44:43+01;864;24.4;39.8
2022-02-15 12:48:22;2022-02-15 12:50:01+01;903;24.2;40.7
2022-02-15 12:53:40;2022-02-15 12:55:19+01;921;23.9;41.5
2022-02-15 13:12:49;2022-02-15 13:14:28+01;949;24.9;39.1
2022-02-15 13:18:07;2022-02-15 13:19:46+01;937;24.6;39.6
2022-02-15 13:23:25;2022-02-15 13:25:04+01;927;24.0;41.1
2022-02-15 13:28:44;2022-02-15 13:30:22+01;923;23.5;42.3
2022-02-15 13:34:02;2022-02-15 13:35:41+01;920;23.2;43.1
2022-02-15 13:39:20;2022-02-15 13:40:59+01;917;22.9;43.8
2022-02-15 13:44:38;2022-02-15 13:46:17+01;915;22.7;44.3
2022-02-15 13:49:57;2022-02-15 13:51:35+01;912;22.6;44.4
2022-02-15 13:55:14;2022-02-15 13:56:53+01;942;22.6;44.6
2022-02-15 14:06:23;2022-02-15 14:08:01+01;1034;25.1;39.3
2022-02-15 14:13:40;2022-02-15 14:15:18+01;1069;25.1;39.8
2022-02-15 14:18:58;2022-02-15 14:20:37+01;1078;24.8;41.0
2022-02-15 14:29:17;2022-02-15 14:30:56+01;1194;24.9;41.0
2022-02-15 14:34:34;2022-02-15 14:36:13+01;1194;24.5;41.6
2022-02-15 14:39:52;2022-02-15 14:41:31+01;1213;24.3;43.0
2022-02-15 14:45:10;2022-02-15 14:46:49+01;1233;23.9;43.4
2022-02-15 14:50:27;2022-02-15 14:52:06+01;1234;23.7;43.9
2022-02-15 15:20:29;2022-02-15 15:22:08+01;1384;26.8;37.7
2022-02-15 15:25:47;2022-02-15 15:27:26+01;1393;25.7;39.8
2022-02-15 15:32:21;2022-02-15 15:34:00+01;1420;25.6;40.2
2022-02-15 15:37:39;2022-02-15 15:39:17+01;1431;25.2;41.2
2022-02-15 15:42:56;2022-02-15 15:44:35+01;1445;24.8;42.1
2022-02-15 15:48:14;2022-02-15 15:49:53+01;1476;24.5;42.7
2022-02-15 18:15:19;2022-02-15 18:16:58+01;1041;22.9;41.6
2022-02-15 18:20:37;2022-02-15 18:22:16+01;1001;22.6;40.7
2022-02-15 18:25:55;2022-02-15 18:27:34+01;922;22.4;41.0
2022-02-15 18:31:13;2022-02-15 18:32:52+01;886;22.4;41.1
2022-02-15 18:36:31;2022-02-15 18:38:10+01;891;22.2;41.8
2022-02-15 18:41:48;2022-02-15 18:43:28+01;887;22.0;42.4
2022-02-15 18:47:06;2022-02-15 18:48:46+01;884;21.9;42.9
2022-02-15 18:52:24;2022-02-15 18:54:03+01;881;21.6;43.3
2022-02-15 18:57:42;2022-02-15 18:59:22+01;879;21.4;43.0
2022-02-15 19:03:00;2022-02-15 19:04:40+01;824;20.9;42.9
2022-02-15 19:08:18;2022-02-15 19:09:58+01;873;20.9;43.4
2022-02-15 19:13:36;2022-02-15 19:15:16+01;846;20.9;44.0
2022-02-15 19:18:55;2022-02-15 19:20:34+01;923;21.2;45.1
2022-02-15 19:24:13;2022-02-15 19:25:52+01;958;21.3;45.4
2022-02-15 19:29:30;2022-02-15 19:31:10+01;962;21.1;45.9
2022-02-15 19:34:48;2022-02-15 19:36:28+01;968;21.3;45.2
2022-02-15 19:40:06;2022-02-15 19:41:46+01;1082;21.2;46.3
2022-02-15 19:45:25;2022-02-15 19:47:04+01;1104;21.3;46.3
2022-02-15 19:50:43;2022-02-15 19:52:22+01;1085;21.3;46.0
2022-02-15 19:56:01;2022-02-15 19:57:41+01;1198;21.2;46.9
2022-02-15 20:01:19;2022-02-15 20:02:58+01;1237;21.4;46.4
2022-02-15 20:06:37;2022-02-15 20:08:16+01;1246;21.3;47.2
2022-02-15 20:11:55;2022-02-15 20:13:35+01;1271;21.5;47.0
2022-02-15 20:17:13;2022-02-15 20:18:53+01;1292;21.6;47.2
2022-02-15 20:22:32;2022-02-15 20:24:11+01;1238;21.6;46.0
2022-02-15 20:27:50;2022-02-15 20:29:30+01;1205;21.6;45.7
2022-02-15 20:33:08;2022-02-15 20:34:48+01;1205;21.4;45.7
2022-02-15 20:38:26;2022-02-15 20:40:06+01;1190;21.3;45.8
2022-02-15 20:43:45;2022-02-15 20:45:25+01;1174;21.2;45.7
2022-02-15 20:49:03;2022-02-15 20:50:43+01;1149;21.2;45.6
2022-02-15 20:54:21;2022-02-15 20:56:01+01;1129;21.2;45.7
2022-02-15 20:59:39;2022-02-15 21:01:18+01;1139;21.2;46.1
2022-02-15 21:04:57;2022-02-15 21:06:37+01;1225;21.2;46.2
2022-02-15 21:10:15;2022-02-15 21:11:55+01;1306;21.3;46.3
2022-02-15 21:15:33;2022-02-15 21:17:12+01;717;20.4;36.5
2022-02-15 21:20:51;2022-02-15 21:22:31+01;484;18.7;39.7
2022-02-15 21:26:09;2022-02-15 21:27:49+01;494;19.2;40.9
2022-02-15 22:25:46;2022-02-15 22:27:26+01;788;20.9;39.8
2022-02-15 22:31:04;2022-02-15 22:32:44+01;793;20.8;40.5
2022-02-15 22:40:50;2022-02-15 22:42:30+01;833;21.5;39.6
2022-02-15 22:46:08;2022-02-15 22:47:48+01;832;21.3;40.5
2022-02-15 22:51:27;2022-02-15 22:53:07+01;846;21.1;41.3
2022-02-15 22:56:45;2022-02-15 22:58:25+01;851;20.9;42.1
2022-02-15 23:02:04;2022-02-15 23:03:44+01;859;20.7;42.7
2022-02-15 23:08:54;2022-02-15 23:10:34+01;902;21.9;40.0
2022-02-15 23:18:58;2022-02-15 23:20:38+01;939;21.9;40.1
2022-02-15 23:25:07;2022-02-15 23:26:47+01;953;21.9;40.3
2022-02-16 12:10:39;2022-02-16 12:12:21+01;734;22.6;40.2
2022-02-16 12:15:57;2022-02-16 12:17:39+01;751;22.6;40.8
2022-02-16 12:24:56;2022-02-16 12:26:37+01;777;23.8;38.5
2022-02-16 12:34:41;2022-02-16 12:36:23+01;854;24.2;38.5
2022-02-16 12:39:59;2022-02-16 12:41:42+01;855;24.3;38.0
2022-02-16 12:45:17;2022-02-16 12:47:00+01;858;24.4;38.6
2022-02-16 12:50:35;2022-02-16 12:52:17+01;855;24.0;39.4
2022-02-16 12:55:53;2022-02-16 12:57:36+01;853;23.7;40.2
2022-02-16 13:01:11;2022-02-16 13:02:53+01;851;23.5;40.9
2022-02-16 13:06:29;2022-02-16 13:08:11+01;844;23.2;41.6
2022-02-16 13:11:47;2022-02-16 13:13:30+01;843;23.0;42.3
2022-02-16 13:17:05;2022-02-16 13:18:48+01;847;22.8;42.6
2022-02-16 13:22:23;2022-02-16 13:24:06+01;842;22.7;43.1
2022-02-16 13:27:42;2022-02-16 13:29:24+01;843;22.5;43.3
2022-02-16 13:33:00;2022-02-16 13:34:43+01;840;22.4;43.8
2022-02-16 13:38:18;2022-02-16 13:40:01+01;836;22.3;44.1
2022-02-16 13:43:36;2022-02-16 13:45:19+01;834;22.2;44.4
2022-02-16 13:48:54;2022-02-16 13:50:36+01;924;22.1;45.5
2022-02-16 13:54:13;2022-02-16 13:55:55+01;948;22.2;45.7
2022-02-16 13:59:31;2022-02-16 14:01:13+01;967;22.2;45.8
2022-02-16 14:04:49;2022-02-16 14:06:31+01;965;22.2;45.2
2022-02-16 14:10:07;2022-02-16 14:11:49+01;956;22.3;45.0
2022-02-16 14:15:25;2022-02-16 14:17:08+01;953;22.3;44.9
2022-02-16 14:20:43;2022-02-16 14:22:26+01;959;22.3;44.9
2022-02-16 14:26:01;2022-02-16 14:27:43+01;958;22.3;44.8
2022-02-16 14:31:19;2022-02-16 14:33:02+01;965;22.3;44.9
2022-02-16 14:36:37;2022-02-16 14:38:20+01;965;22.4;45.3
2022-02-16 14:41:55;2022-02-16 14:43:38+01;1005;22.4;46.0
2022-02-16 14:47:14;2022-02-16 14:48:56+01;1052;22.5;45.8
2022-02-16 14:52:32;2022-02-16 14:54:15+01;1046;22.5;45.6
2022-02-16 14:58:22;2022-02-16 15:00:04+01;1159;24.9;40.0
2022-02-16 15:03:40;2022-02-16 15:05:23+01;1211;24.7;40.8
2022-02-16 15:08:58;2022-02-16 15:10:40+01;1305;24.4;41.5
2022-02-16 15:14:16;2022-02-16 15:15:58+01;1371;24.0;42.7
2022-02-16 15:19:34;2022-02-16 15:21:16+01;1417;23.7;43.7
2022-02-16 15:34:45;2022-02-16 15:36:27+01;1413;25.3;40.3
2022-02-16 15:40:03;2022-02-16 15:41:46+01;1350;24.4;40.7
2022-02-16 16:37:54;2022-02-16 16:39:36+01;1329;22.8;45.0
2022-02-16 16:55:43;2022-02-16 16:57:26+01;1360;24.4;42.1
2022-02-16 17:05:33;2022-02-16 17:07:16+01;1463;24.4;42.2
2022-02-16 17:11:09;2022-02-16 17:12:52+01;1481;24.6;42.1
2022-02-16 17:16:27;2022-02-16 17:18:10+01;1448;24.4;42.3
2022-02-16 17:25:11;2022-02-16 17:26:53+01;1446;24.6;41.6
2022-02-16 17:30:28;2022-02-16 17:32:12+01;1433;24.5;42.0
2022-02-16 17:35:46;2022-02-16 17:37:29+01;1432;24.0;42.9
2022-02-16 17:41:04;2022-02-16 17:42:47+01;1433;23.5;44.1
2022-02-16 17:46:26;2022-02-16 17:48:09+01;1482;24.5;41.7
2022-02-16 17:52:33;2022-02-16 17:54:16+01;1476;24.2;42.4
2022-02-17 10:22:31;2022-02-17 10:24:17+01;1661;25.8;44.5
2022-02-17 10:32:45;2022-02-17 10:34:31+01;1576;26.3;42.9
2022-02-17 10:38:03;2022-02-17 10:39:48+01;1604;26.2;43.2
2022-02-17 10:45:27;2022-02-17 10:47:12+01;1621;26.4;42.4
2022-02-17 10:53:04;2022-02-17 10:54:49+01;1591;26.3;42.8
2022-02-17 11:03:34;2022-02-17 11:05:20+01;1600;26.4;42.4
2022-02-17 11:08:52;2022-02-17 11:10:38+01;1589;26.2;42.9
2022-02-17 11:21:05;2022-02-17 11:22:50+01;1576;27.0;42.0
2022-02-17 11:31:03;2022-02-17 11:32:48+01;498;24.5;32.5
2022-02-17 11:36:20;2022-02-17 11:38:06+01;414;24.1;31.4
2022-02-17 11:47:02;2022-02-17 11:48:48+01;529;25.4;34.8
2022-02-17 12:03:33;2022-02-17 12:05:18+01;666;26.3;36.2
2022-02-17 12:10:02;2022-02-17 12:11:48+01;674;26.6;36.3
2022-02-17 12:15:47;2022-02-17 12:17:33+01;707;27.2;35.4
2022-02-17 12:16:55;2022-02-17 12:18:40+01;748;27.2;36.2
2022-02-17 12:19:39;2022-02-17 12:21:24+01;708;27.4;35.8
2022-02-17 12:21:32;2022-02-17 12:23:18+01;712;27.2;36.1
2022-02-17 12:23:25;2022-02-17 12:25:12+01;689;27.0;36.4
2022-02-17 12:25:19;2022-02-17 12:27:05+01;787;26.8;37.0
2022-02-17 12:27:12;2022-02-17 12:28:58+01;722;26.6;37.2
2022-02-17 12:29:06;2022-02-17 12:30:51+01;758;26.5;38.2
2022-02-17 12:30:59;2022-02-17 12:32:45+01;761;26.3;38.4
2022-02-17 12:32:52;2022-02-17 12:34:38+01;765;26.2;38.4
2022-02-17 12:34:46;2022-02-17 12:36:31+01;754;26.0;39.0
2022-02-17 12:55:09;2022-02-17 12:56:55+01;812;28.1;35.9
2022-02-17 13:00:27;2022-02-17 13:02:12+01;907;28.0;36.9
2022-02-17 13:19:01;2022-02-17 13:20:47+01;798;29.7;32.7
2022-02-17 13:24:18;2022-02-17 13:26:04+01;844;28.7;36.5
2022-02-17 13:29:36;2022-02-17 13:31:22+01;815;27.8;35.2
2022-02-17 13:34:54;2022-02-17 13:36:39+01;794;27.5;36.6
2022-02-17 13:40:12;2022-02-17 13:41:58+01;826;27.4;38.7
2022-02-17 13:45:36;2022-02-17 13:47:22+01;866;29.7;36.1
2022-02-17 14:16:03;2022-02-17 14:17:50+01;1073;27.8;39.6
2022-02-17 14:21:21;2022-02-17 14:23:07+01;1155;28.1;41.2
2022-02-17 14:26:39;2022-02-17 14:28:25+01;1213;28.1;41.9
2022-02-17 14:31:56;2022-02-17 14:33:42+01;1196;28.1;41.5
2022-02-17 14:43:03;2022-02-17 14:44:49+01;1134;29.9;36.5
2022-02-17 16:19:09;2022-02-17 16:20:55+01;1325;26.5;39.9
2022-02-17 16:24:26;2022-02-17 16:26:12+01;1551;26.3;42.1
2022-02-17 16:29:44;2022-02-17 16:31:30+01;1503;26.3;42.6
2022-02-17 16:35:01;2022-02-17 16:36:47+01;1455;26.1;42.1
2022-02-17 16:40:18;2022-02-17 16:42:04+01;1422;26.0;42.5
2022-02-17 16:45:36;2022-02-17 16:47:23+01;1415;25.7;43.1
2022-02-17 16:50:54;2022-02-17 16:52:40+01;1400;25.4;43.9
2022-02-17 16:56:12;2022-02-17 16:57:58+01;393;22.6;31.4
2022-02-17 17:01:30;2022-02-17 17:03:17+01;398;20.2;33.5
2022-02-17 17:06:49;2022-02-17 17:08:35+01;399;19.7;35.3
2022-02-17 17:12:07;2022-02-17 17:13:54+01;434;20.6;36.7
2022-02-17 17:17:25;2022-02-17 17:19:12+01;500;21.3;37.9
2022-02-17 17:22:44;2022-02-17 17:24:30+01;545;21.6;38.7
2022-02-17 17:28:01;2022-02-17 17:29:48+01;602;21.6;40.4
2022-02-17 17:33:19;2022-02-17 17:35:06+01;633;21.8;40.9
2022-02-17 17:38:38;2022-02-17 17:40:24+01;636;21.9;41.5
2022-02-17 17:43:56;2022-02-17 17:45:43+01;644;22.0;41.8
2022-02-17 17:49:14;2022-02-17 17:51:01+01;668;21.9;42.6
2022-02-17 18:34:14;2022-02-17 18:36:01+01;868;23.4;40.9
2022-02-17 18:39:32;2022-02-17 18:41:19+01;878;23.3;41.6
2022-02-17 18:44:50;2022-02-17 18:46:37+01;891;23.0;42.6
2022-02-17 18:50:08;2022-02-17 18:51:55+01;897;22.7;43.6
2022-02-18 17:09:42;2022-02-18 17:11:33+01;645;24.9;40.2
2022-02-18 17:21:10;2022-02-18 17:23:00+01;673;24.9;40.9
2022-02-18 17:26:28;2022-02-18 17:28:19+01;692;24.5;41.6
2022-02-18 17:31:46;2022-02-18 17:33:36+01;682;24.2;42.6
2022-02-18 17:42:09;2022-02-18 17:43:59+01;737;24.8;41.4
2022-02-18 17:47:27;2022-02-18 17:49:17+01;730;24.4;42.5
2022-02-18 17:53:20;2022-02-18 17:55:10+01;800;24.9;41.4
2022-02-18 17:58:38;2022-02-18 18:00:28+01;803;24.3;42.8
2022-02-18 18:07:54;2022-02-18 18:09:44+01;842;24.7;42.2
2022-02-18 18:17:11;2022-02-18 18:19:01+01;879;24.8;42.0
2022-02-18 18:22:29;2022-02-18 18:24:19+01;898;24.6;42.5
2022-02-18 18:40:12;2022-02-18 18:42:03+01;892;25.4;40.9
2022-02-18 18:49:16;2022-02-18 18:51:06+01;921;25.1;41.7
2022-02-18 18:54:34;2022-02-18 18:56:24+01;893;24.8;42.3
2022-02-18 19:03:30;2022-02-18 19:05:20+01;891;25.2;41.1
2022-02-20 23:46:02;2022-02-20 23:48:01+01;1284;26.5;37.9
2022-02-21 21:08:40;2022-02-21 21:10:42+01;1563;22.9;45.7
2022-02-21 21:14:21;2022-02-21 21:16:22+01;1522;23.4;44.4
2022-02-21 21:20:02;2022-02-21 21:22:04+01;1553;23.6;44.1
2022-02-21 21:25:43;2022-02-21 21:27:44+01;1572;23.7;44.0
2022-02-21 21:31:24;2022-02-21 21:33:25+01;1560;23.6;44.3
2022-02-21 21:41:26;2022-02-21 21:43:29+01;1562;24.1;43.0
2022-02-21 22:18:44;2022-02-21 22:20:46+01;684;23.0;39.1
2022-02-21 22:24:25;2022-02-21 22:26:27+01;690;23.1;39.6
2022-02-21 22:30:06;2022-02-21 22:32:08+01;685;23.2;39.6
2022-02-22 11:55:32;2022-02-22 11:57:36+01;1193;24.2;42.6
2022-02-22 12:01:13;2022-02-22 12:03:18+01;1243;24.1;42.6
2022-02-22 12:06:53;2022-02-22 12:08:57+01;1236;24.3;42.6
2022-02-22 12:38:18;2022-02-22 12:40:22+01;1219;23.8;43.8
2022-02-22 12:43:36;2022-02-22 12:45:40+01;1236;23.5;44.5
2022-02-22 12:48:54;2022-02-22 12:50:58+01;1361;23.1;46.0
2022-02-22 12:54:13;2022-02-22 12:56:17+01;1443;22.8;46.7
2022-02-22 12:59:31;2022-02-22 13:01:35+01;1267;22.9;46.1
2022-02-22 13:04:49;2022-02-22 13:06:53+01;1411;22.6;47.9
2022-02-22 13:13:37;2022-02-22 13:15:41+01;1341;24.7;42.2
2022-02-22 13:18:55;2022-02-22 13:20:59+01;1385;24.4;43.1
2022-02-22 13:24:13;2022-02-22 13:26:16+01;1362;24.3;43.5
2022-02-22 13:39:47;2022-02-22 13:41:52+01;677;24.0;35.1
2022-02-22 13:45:05;2022-02-22 13:47:10+01;644;23.3;34.7
2022-02-22 13:50:23;2022-02-22 13:52:27+01;661;23.0;37.0
2022-02-22 13:55:42;2022-02-22 13:57:45+01;688;23.1;37.8
2022-02-22 14:01:04;2022-02-22 14:03:04+01;714;23.0;39.2
2022-02-22 14:22:13;2022-02-22 14:24:17+01;770;22.7;42.2
2022-02-22 14:27:31;2022-02-22 14:29:36+01;944;22.5;43.5
2022-02-22 14:32:49;2022-02-22 14:34:53+01;977;22.3;44.5
2022-02-22 14:38:07;2022-02-22 14:40:11+01;1031;22.2;45.4
2022-02-22 14:43:24;2022-02-22 14:45:29+01;1055;22.1;45.7
2022-02-22 14:48:43;2022-02-22 14:50:47+01;1074;22.2;45.7
2022-02-22 14:54:01;2022-02-22 14:56:05+01;1086;22.2;46.8
2022-02-22 14:59:18;2022-02-22 15:01:23+01;1118;22.0;46.6
2022-02-22 15:04:36;2022-02-22 15:06:40+01;1155;21.9;47.3
2022-02-22 15:09:54;2022-02-22 15:11:59+01;1176;22.0;47.2
2022-02-22 15:15:12;2022-02-22 15:17:17+01;1244;21.9;48.1
2022-02-22 16:50:23;2022-02-22 16:52:27+01;1099;22.8;41.6
2022-02-22 16:55:41;2022-02-22 16:57:45+01;1062;23.0;40.7
2022-02-22 17:00:59;2022-02-22 17:03:03+01;995;23.0;40.2
2022-02-22 17:06:17;2022-02-22 17:08:22+01;909;22.9;39.9
2022-02-22 21:30:22;2022-02-22 21:32:26+01;496;20.6;39.6
2022-02-22 21:39:46;2022-02-22 21:41:51+01;540;21.3;39.3
2022-02-22 21:45:04;2022-02-22 21:47:10+01;556;21.1;40.6
2022-02-22 21:50:22;2022-02-22 21:52:28+01;591;20.9;41.6
2022-02-22 21:55:41;2022-02-22 21:57:46+01;608;20.7;42.6
2022-02-22 22:00:59;2022-02-22 22:03:05+01;614;20.6;43.4
2022-02-22 22:13:37;2022-02-22 22:15:43+01;684;21.9;40.9
2022-02-23 09:19:48;2022-02-23 09:21:55+01;631;22.6;39.3
2022-02-23 09:25:06;2022-02-23 09:27:13+01;799;22.5;41.4
